product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
42,https://www.flipkart.com/portronics-port-conch-10-wired-headset/p/itmd03b288c43556?pid=ACCGH8ZYDBHWZRWF&lid=LSTACCGH8ZYDBHWZRWFIA16QP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH8ZYDBHWZRWF.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic port conch 10 wire headset white in the ear,599.0,400.0,portronic,port conch 10,white,in ear,wire
43,https://www.flipkart.com/boat-bassheads-172-wired-headset/p/itmd94abd3f8a42a?pid=ACCFYHGXYVJGWAM9&lid=LSTACCFYHGXYVJGWAM96JFKSI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFYHGXYVJGWAM9.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat basshead 172 wire headset black star in the ear,1299.0,499.0,boat,basshead 172,black star,in ear,wire
44,https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itm1a8de36d6c862?pid=ACCFH5QH2AXK23Y2&lid=LSTACCFH5QH2AXK23Y2AJSYUU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_1&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFH5QH2AXK23Y2.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wixb400 extra bass wireless stereo headset bluetooth headset blue in the ear,4990.0,2499.0,sony,wixb400 extra bass wireless stereo headset,blue,in ear,bluetooth
45,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm2caa628bd4dff?pid=ACCGFX8FCPWUAAHH&lid=LSTACCGFX8FCPWUAAHHHLNED6&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FCPWUAAHH.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wic100 with 25 hour battery life bluetooth headset white in the ear,2790.0,1699.0,sony,wic100,white,in ear,bluetooth
46,https://www.flipkart.com/sony-310ap-wired-headset/p/itm660832f2327b7?pid=ACCDQZAUKTMY5VT7&lid=LSTACCDQZAUKTMY5VT7XIAJZE&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_8&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDQZAUKTMY5VT7.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony 310ap wire headset black on the ear,2190.0,949.0,sony,mdrzx310apbc1e,black,on ear,wire
47,https://www.flipkart.com/wings-phantom-315-earbuds-40-hrs-battery-backup-enc-mic-game-mode-bluetooth-headset/p/itm9371a1de8cc4e?pid=ACCGMG3ZFVD64DUG&lid=LSTACCGMG3ZFVD64DUGBESOQF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZFVD64DUG.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom 315 earbud with 40 hrs battery backup enc mic game mode bluetooth headset black in the ear,1999.0,1199.0,wing,phantom 315,black,in ear,bluetooth
48,https://www.flipkart.com/portronics-conch-70-wired-headset/p/itmeb80afbf03a80?pid=ACCG9H9SCUXMGREU&lid=LSTACCG9H9SCUXMGREUZ5Z9YR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG9H9SCUXMGREU.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic conch 70 wired headset red in the ear,599.0,349.0,portronic,conch 70,red,in ear,wire
49,https://www.flipkart.com/ptron-boom-pro-wired-headset/p/itm8085d57929eee?pid=ACCFU6C9DHUGYEGF&lid=LSTACCFU6C9DHUGYEGFTR3OQR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCFU6C9DHUGYEGF.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron boom pro wire headset dark blue in the ear,1900.0,599.0,ptron,boom pro,dark blue,in ear,wire
50,https://www.flipkart.com/ptron-intunes-pro-bluetooth-headset/p/itm3c3ea2863b6c1?pid=ACCG7DDCZHVTHKPU&lid=LSTACCG7DDCZHVTHKPUOWSPUB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG7DDCZHVTHKPU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron intune pro bluetooth headset black in the ear,3299.0,1099.0,ptron,intune pro,black,in ear,bluetooth
51,https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itma00f193aac766?pid=ACCFZ95MTQSX7NFD&lid=LSTACCFZ95MTQSX7NFDAQLKMO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFZ95MTQSX7NFD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 255 pro 258 pro with asap charge and upto 40 hour playback bluetooth headset teal green in the ear,3990.0,1499.0,boat,rockerz 255 prorockerz 258 pro,teal green,in ear,bluetooth
52,https://www.flipkart.com/meyaar-dg-beex-metal-in-ear-headset-wired/p/itm61a40b4bf94ef?pid=ACCFTHJEJMYD5VFH&lid=LSTACCFTHJEJMYD5VFH33KRBF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTHJEJMYD5VFH.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar dgbeex metal inear headset wire headset metal black grey upgrade in the ear,999.0,249.0,meyaar,dgbeex metal inear headset,metal black grey upgrade,in ear,wire
53,https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm09f9f43012bd7?pid=ACCE4BHHFJXWKECY&lid=LSTACCE4BHHFJXWKECYBLDXEB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_16&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHHFJXWKECY.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony xb450ap wire headset red on the ear,2490.0,1919.0,sony,mdrxb450ap,red,on ear,wire
54,https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itme2749c9df098b?pid=ACCGHYDGXBF45BU9&lid=LSTACCGHYDGXBF45BU9Z6QYPM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYDGXBF45BU9.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z2 30 hour playtime wireless neckband bluetooth headset red in the ear,1999.0,1099.0,portronic,harmonic z2 wireless stereo,red,in ear,bluetooth
55,https://www.flipkart.com/sony-xb450ap-wired-headset/p/itma04fba678bf42?pid=ACCE4BHH3MFY5Q5Y&lid=LSTACCE4BHH3MFY5Q5Y5RXU4H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHH3MFY5Q5Y.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony xb450ap wire headset blue on the ear,2490.0,2099.0,sony,mdrxb450ap,blue,on ear,wire
56,https://www.flipkart.com/zebronics-zeb-yoga-90-pro-neckband-bluetooth-headset/p/itmcbcbb47a43955?pid=ACCGBFKVVPTBXQSW&lid=LSTACCGBFKVVPTBXQSWVQ9TQ1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGBFKVVPTBXQSW.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebyoga 90 pro neckband bluetooth headset blue in the ear,2999.0,749.0,zebronic,zebyoga 90 pro neckband,blue,in ear,bluetooth
57,https://www.flipkart.com/meyaar-plus-high-bass-in-ear-earphone-wired-headset/p/itmdf3fd10697793?pid=ACCFNZ54YHFPGWVX&lid=LSTACCFNZ54YHFPGWVX1L9FEQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFNZ54YHFPGWVX.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar plus high bass inear earphone wire headset white in the ear,999.0,259.0,meyaar,plus high bass inear earphone,white,in ear,wire
58,https://www.flipkart.com/wings-phantom-380-anc-quad-enc-mic-sync-appt-support-wireless-earbuds-bluetooth-headset/p/itm1245795ec2f36?pid=ACCGMG3ZCVJAP8KQ&lid=LSTACCGMG3ZCVJAP8KQ8MPED8&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZCVJAP8KQ.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom 380 anc quad enc mic sync appt support wireless earbud bluetooth headset white in the ear,2999.0,1299.0,wing,phantom 380,white,in ear,bluetooth
59,https://www.flipkart.com/meyaar-dg-wired-headset/p/itmd25e7a5470329?pid=ACCFPKW4HR7NVGQU&lid=LSTACCFPKW4HR7NVGQU2EP565&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPKW4HR7NVGQU.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar dg wire headset metal black in the ear,999.0,229.0,meyaar,dg,metal black,in ear,wire
60,https://www.flipkart.com/zebronics-zeb-calyx-earphone-wired-headset/p/itmb9bcae809b497?pid=ACCFNDNTEACUXNRJ&lid=LSTACCFNDNTEACUXNRJTUAKAC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFNDNTEACUXNRJ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebcalyx earphone wire headset black in the ear,449.0,349.0,zebronic,zebcalyx earphone,black,in ear,wire
61,https://www.flipkart.com/zebronics-zeb-yoga-n2-rgb-30h-playtime-enc-mic-upto-50ms-gaming-mode-ipx4-bluetooth-headset/p/itm6d3733cd30b61?pid=ACCGK8XBZVECZUJ4&lid=LSTACCGK8XBZVECZUJ4JKBDOL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGK8XBZVECZUJ4.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zeb yoga n2 rgb with 30h playtime enc mic upto 50ms gaming mode and ipx4 bluetooth headset yellow in the ear,2999.0,899.0,zebronic,zeb yoga n2 rgb with 30h playtime enc mic upto 50ms gaming mode and ipx4,yellow,in ear,bluetooth
62,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm9d96183677716?pid=ACCGFX8F7GMYQEG7&lid=LSTACCGFX8F7GMYQEG7HZS6EH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8F7GMYQEG7.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wic100 with 25 hour battery life bluetooth headset grey in the ear,2790.0,1783.0,sony,wic100,grey,in ear,bluetooth
63,https://www.flipkart.com/meyaar-ear-headset-mic-wired/p/itm624583e0e7987?pid=ACCFKPM6HGFVCGZH&lid=LSTACCFKPM6HGFVCGZHZUXGPS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFKPM6HGFVCGZH.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar in ear headset with mic wire headset white in the ear,999.0,249.0,meyaar,in ear headset with mic,white,in ear,wire
64,https://www.flipkart.com/zebronics-zeb-evolve-bluetooth-headset/p/itmfa6e0c1eea904?pid=ACCG6Y5GZVWBBYXN&lid=LSTACCG6Y5GZVWBBYXNEWAMLM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG6Y5GZVWBBYXN.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebevolve bluetooth headset metallic red in the ear,1499.0,799.0,zebronic,zebevolve,metallic red,in ear,bluetooth
65,https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itmb84d726bbbaa2?pid=ACCGBVMGF6TDFQQG&lid=LSTACCGBVMGF6TDFQQGROWKUA&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GIOb9P5T9Gy6jTUcThHEKvhc3RWUrAkPR2KiSXdcI4S4g%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 235238 pro with upto 20 hour playback and asap charge bluetooth headset ash grey in the ear,2490.0,999.0,boat,rockerz 235 pro rockerz 238 pro,ash grey,in ear,bluetooth
66,https://www.flipkart.com/ptron-basspods-281-in-ear-true-wireless-bluetooth-5-1-headphones-deep-bass-touch-control-ipx4-sweat-water-resistant-stereo-calling-passive-noise-canceling-earbuds-black-grey-headset/p/itm8c534f9e42b1e?pid=ACCGY9YGHPVQRYZE&lid=LSTACCGY9YGHPVQRYZETJSEZY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGY9YGHPVQRYZE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod 281 inear true wireless bluetooth 51 headphone with deep bass touch control ipx4 sweatwaterresistant stereo call passive noise cancel earbud blackgrey bluetooth headset black grey true wireless,2699.0,1099.0,ptron,basspod 281,black grey,in ear,bluetooth
67,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itmd5fa56b7ccc81?pid=ACCG8M6GQTEWVN3C&lid=LSTACCG8M6GQTEWVN3CHDK7LO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG8M6GQTEWVN3C.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom pro earbud with low latency game mode 40h playtime 50ms low latency bluetooth headset white true wireless,5499.0,1099.0,wing,phantom pro gaming tws with 40 hrs playtime bluetooth headset,white,in ear,bluetooth
68,https://www.flipkart.com/meyaar-gu87-wired-headset/p/itm8663d347d3c0f?pid=ACCFSZGUARZ49Y98&lid=LSTACCFSZGUARZ49Y98KDPWGU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZGUARZ49Y98.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar gu87 wire headset white in the ear,999.0,249.0,meyaar,gu87,white,in ear,wire
69,https://www.flipkart.com/portronics-por-678-conch-beta-wired-headset/p/itmf445ce9a5f84e?pid=ACCFJWXUE52PZTBG&lid=LSTACCFJWXUE52PZTBGMLQ3GF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFJWXUE52PZTBG.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic por678 conch beta wire headset white in the ear,599.0,499.0,portronic,por678 conch beta,white,in ear,wire
70,https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itm9d500ed843a25?pid=ACCGHYDHHRBFTBQ3&lid=LSTACCGHYDHHRBFTBQ3DCFAYO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_4&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYDHHRBFTBQ3.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z2 30 hour playtime wireless neckband bluetooth headset blue in the ear,1999.0,649.0,portronic,harmonic z2 wireless stereo,blue,in ear,bluetooth
71,https://www.flipkart.com/meyaar-mr-225-metal-in-ear-sport-headset-high-bass-mi-basic-wired/p/itm6e0386117f681?pid=ACCFPJ8QRWWW63NA&lid=LSTACCFPJ8QRWWW63NAOZJZBH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_2&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPJ8QRWWW63NA.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar mr225 metal inear sport headset with high bass for mi basic wire headset metal black grey upgrade in the ear,999.0,429.0,meyaar,mr225 metal inear sport headset with high bass for mi basic,metal black grey upgrade,in ear,wire
72,https://www.flipkart.com/portronics-conch-110-ear-mic-wired-headset/p/itm113dfc6b4beb9?pid=ACCGFC9KN6HG6JGU&lid=LSTACCGFC9KN6HG6JGUJEKOEF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGFC9KN6HG6JGU.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic conch 110 in ear with mic wired headset blue in the ear,599.0,299.0,portronic,conch 110 in ear with mic,blue,in ear,wire
73,https://www.flipkart.com/sony-310ap-wired-headset/p/itm2d44c127eb9a1?pid=ACCDQZAU6GBRWYXD&lid=LSTACCDQZAU6GBRWYXDZMUHKT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDQZAU6GBRWYXD.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony 310ap wire headset red on the ear,2190.0,949.0,sony,mdrzx310aprce mdrzx310aprc1e,red,on ear,wire
74,https://www.flipkart.com/portronics-harmonics-twins-s3-blurtooth-earbuds-upto-20-hours-playback-8mm-drivers-bluetooth-headset/p/itme68481caf312f?pid=ACCGHF6B8KYVQDXM&lid=LSTACCGHF6B8KYVQDXMPWOUGW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_19&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHF6B8KYVQDXM.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics twins s3 blurtooth earbud with upto 20 hour playback 8 mm driver bluetooth headset white true wireless,1999.0,1899.0,portronic,harmonics twin s3,white,in ear,bluetooth
75,https://www.flipkart.com/zebronics-zeb-buds-10-wired-headset/p/itma992b03b33d57?pid=ACCFY8KE3EGVEZYM&lid=LSTACCFY8KE3EGVEZYM0OXABT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFY8KE3EGVEZYM.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebbuds 10 wired headset green in the ear,699.0,349.0,zebronic,zebbuds 10,green,in ear,wire
76,https://www.flipkart.com/boat-rockerz-260-beast-mode-enx-tech-asap-charge-bluetooth-headset/p/itm5ecedfcce7660?pid=ACCGD57TGUHJGZU6&lid=LSTACCGD57TGUHJGZU6YYJJHZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGD57TGUHJGZU6.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 260 with beast mode enx tech and asap charge bluetooth headset electric purple in the ear,2499.0,1293.0,boat,rockerz 260,electric purple,in ear,bluetooth
77,https://www.flipkart.com/portronics-ear-1-wired-headset/p/itm8e11d1474f77c?pid=ACCG6G858EKYWKQX&lid=LSTACCG6G858EKYWKQX74KQ7D&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG6G858EKYWKQX.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic ear 1 wire headset white in the ear,599.0,339.0,portronic,ear 1,white,in ear,wire
78,https://www.flipkart.com/meyaar-boom-bass-earbuds-ultra-high-hd-sound-wired-headset/p/itm6b44783166efc?pid=ACCFU5APZGYT9VBK&lid=LSTACCFU5APZGYT9VBKLEORUQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFU5APZGYT9VBK.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar boom bass earbud with ultra high bass with hd sound wire headset black on the ear,299.0,289.0,meyaar,boom bass earbud with ultra high bass with hd sound,black,on ear,wire
79,https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itm1c11758d833f7?pid=ACCF5GVPFF3Z6VQY&lid=LSTACCF5GVPFF3Z6VQYY1CB7K&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCF5GVPFF3Z6VQY.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 510 super extra bass bluetooth headset viper green on the ear,3490.0,1099.0,boat,rockerz 510 rockerz 518,viper green,on ear,bluetooth
80,https://www.flipkart.com/boat-immortal-131-beast-mode-40-hours-playback-enx-tech-bluetooth-headset/p/itma75e7b1f9065f?pid=ACCGHJ97UDEBFFHD&lid=LSTACCGHJ97UDEBFFHDG1CFYU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGHJ97UDEBFFHD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat immortal 131 with beast mode 40 hour playback and enx tech bluetooth headset black true wireless,3499.0,1699.0,boat,immortal 131,black,in ear,bluetooth
81,https://www.flipkart.com/sony-wh-xb910n-30hrs-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itm668d0bbb72e6b?pid=ACCGBHRANHMKRMDP&lid=LSTACCGBHRANHMKRMDPVSEZMG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGBHRANHMKRMDP.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony whxb910n with 30hrs battery life active noise cancellation enable bluetooth headset blue on the ear,19990.0,13990.0,sony,whxb910n,blue,on ear,bluetooth
82,https://www.flipkart.com/wings-phantom-250-earbuds-game-mode-40ms-low-latency-30-hours-playtime-bluetooth-gaming-headset/p/itm8f261ce7a68a3?pid=ACCGDQ6SJJV63U4H&lid=LSTACCGDQ6SJJV63U4HRQNV4F&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGDQ6SJJV63U4H.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom 250 earbud with game mode 40ms low latency 30 hour playtime bluetooth gaming headset black in the ear,1399.0,999.0,wing,phantom 250 gaming tws earbud with 40ms low latency 30 hour playtime,black,in ear,bluetooth
83,https://www.flipkart.com/portronics-ear-1-wired-headset/p/itmc622fdda0e55e?pid=ACCG6HNNQXGVX2RV&lid=LSTACCG6HNNQXGVX2RVTBCQ5M&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_18&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG6HNNQXGVX2RV.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic ear 1 wire headset black in the ear,599.0,339.0,portronic,ear 1,black,in ear,wire
84,https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itm3dca22277fa5a?pid=ACCGHYBJTKXJNN5B&lid=LSTACCGHYBJTKXJNN5BBWU8D2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_15&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYBJTKXJNN5B.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z2 30 hour playtime wireless neckband bluetooth headset black in the ear,1999.0,649.0,portronic,harmonic z2 wireless stereo,black,in ear,bluetooth
